,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
12158,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,014,207681,,,Francisco Comesana,R,,ARG,18.7323750856,,,105849,,,Rodrigo Sanchez,U,,PER,27.780971937,,,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,
12159,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,015,209112,,WC,Rodrigo Nicolas Montes De Oca Murillo,U,,PER,,,,131942,,,Jack Oswald,R,,GBR,23.7754962355,,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
12160,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,016,121264,2,,Oscar Jose Gutierrez,R,,BRA,26.1820670773,672,1,126178,,,Pedro Iamachkine,U,,PER,23.241615332,,,6-3 4-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
12161,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,017,105578,,,Cristian Rodriguez,R,,COL,29.0184804928,555,7,200606,,Q,Rayane Oumaouche,U,,FRA,22.0232717317,,,7-5 6-0,3,R16,,,,,,,,,,,,,,,,,,,
12162,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,018,200030,7,,Facundo Juarez,R,,ARG,21.7686516085,,,105944,,,Juan Sebastian Gomez,R,,COL,27.3210130048,,,6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,
12163,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,019,122425,,,Rafael Matos,U,,BRA,23.4825462012,,,209110,,Q,Agustin Maria Gascia,U,,ARG,,,,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,
12164,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,020,138485,5,,Conner Huertas Del Pino,U,,PER,23.5290896646,,,207929,,,Marco Saffratti,U,,ARG,19.8056125941,,,6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,
12165,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,021,106410,,,Jorge Brian Panta Herreros,U,,PER,23.9425051335,,,126668,,,Felipe Santamaria,U,,COL,22.9979466119,,,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,
12166,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,022,207130,,,Matias Soto,U,,CHI,20.1779603012,,,207736,4,,Arklon Huertas Del Pino,U,,PER,24.9582477755,,,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
12167,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,023,207681,,,Francisco Comesana,R,,ARG,18.7323750856,,,202378,,,Ignacio Carou,U,,ARG,19.9698836413,,,6-1 2-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,
12168,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,024,121264,2,,Oscar Jose Gutierrez,R,,BRA,26.1820670773,672,1,209112,,WC,Rodrigo Nicolas Montes De Oca Murillo,U,,PER,,,,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,
12169,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,025,200030,7,,Facundo Juarez,R,,ARG,21.7686516085,,,105578,,,Cristian Rodriguez,R,,COL,29.0184804928,555,7,6-0 6-2,3,QF,,,,,,,,,,,,,,,,,,,
12170,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,026,138485,5,,Conner Huertas Del Pino,U,,PER,23.5290896646,,,122425,,,Rafael Matos,U,,BRA,23.4825462012,,,4-6 6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,
12171,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,027,207130,,,Matias Soto,U,,CHI,20.1779603012,,,106410,,,Jorge Brian Panta Herreros,U,,PER,23.9425051335,,,7-6(8) 6-1,3,QF,,,,,,,,,,,,,,,,,,,
12172,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,028,121264,2,,Oscar Jose Gutierrez,R,,BRA,26.1820670773,672,1,207681,,,Francisco Comesana,R,,ARG,18.7323750856,,,6-2 7-6(0),3,QF,,,,,,,,,,,,,,,,,,,
12173,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,029,200030,7,,Facundo Juarez,R,,ARG,21.7686516085,,,138485,5,,Conner Huertas Del Pino,U,,PER,23.5290896646,,,6-0 6-1,3,SF,,,,,,,,,,,,,,,,,,,
12174,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,030,121264,2,,Oscar Jose Gutierrez,R,,BRA,26.1820670773,672,1,207130,,,Matias Soto,U,,CHI,20.1779603012,,,7-6(6) 6-0,3,SF,,,,,,,,,,,,,,,,,,,
12175,2019-M-ITF-PER-01A-2019,M15 Lima,Clay,32,S,20190708,031,121264,2,,Oscar Jose Gutierrez,R,,BRA,26.1820670773,672,1,200030,7,,Facundo Juarez,R,,ARG,21.7686516085,,,6-3 6-1,3,F,,,,,,,,,,,,,,,,,,,
12176,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,001,122425,,,Rafael Matos,U,,BRA,23.5208761123,,,109334,,,Bastian Malla,U,,CHI,22.8090349076,445,22,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
12177,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,002,202120,,,Rowland Phillips,U,,JAM,25.4729637235,,,209125,,Q,Gaston Erhardt,U,,ARG,,,,3-6 7-6(4) 7-5,3,R32,,,,,,,,,,,,,,,,,,,
12178,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,003,105849,,Q,Rodrigo Sanchez,U,,PER,27.819301848,,,105156,,,Federico Zeballos,U,,BOL,31.1238877481,,,6-7(3) 7-6(2) 6-1,3,R32,,,,,,,,,,,,,,,,,,,
12179,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,004,121264,8,,Oscar Jose Gutierrez,R,,BRA,26.2203969884,678,1,207678,,,Juan Manuel Cerundolo,U,,ARG,17.6618754278,,,6-0 5-7 6-4,3,R32,,,,,,,,,,,,,,,,,,,
12180,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,005,202103,,,Francisco Cerundolo,U,,ARG,20.9199178645,464,16,209107,,WC,Mateo Vereau Melendez,U,,PER,,,,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
12181,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,006,207681,,,Francisco Comesana,R,,ARG,18.7707049966,,,109732,,,Enrique Bogo,U,,BRA,24.0574948665,,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
12182,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,007,207130,,,Matias Soto,U,,CHI,20.2162902122,,,200606,,,Rayane Oumaouche,U,,FRA,22.0616016427,,,5-7 6-2 2-0 RET,3,R32,,,,,,,,,,,,,,,,,,,
12183,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,008,105578,6,,Cristian Rodriguez,R,,COL,29.0568104038,595,4,209126,,,Takeshi Taco,U,,PER,,,,6-3 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,
12184,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,009,126190,,,Nicolas Alvarez,R,,PER,23.099247091,534,9,106410,,IR  ,Jorge Brian Panta Herreros,U,,PER,23.9808350445,,,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
12185,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,010,207736,,,Arklon Huertas Del Pino,U,,PER,24.9965776865,,,207441,,Q,Facundo Arias Bisso,U,,ARG,20.7885010267,,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
12186,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,011,105944,,,Juan Sebastian Gomez,R,,COL,27.3593429158,,,106262,,,Boris Arias,R,,BOL,25.6783025325,,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
12187,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,012,126663,4,,Juan Pablo Ficovich,R,,ARG,22.46954141,482,14,121971,,,Duilio Vallebuona,R,,PER,27.022587269,,,6-3 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,
12188,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,013,106252,,,Joao Pedro Sorgi,R,,BRA,25.7385352498,647,3,208293,,WC,Gonzalo Bueno,U,,PER,15.279945243,,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
12189,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,014,138485,,,Conner Huertas Del Pino,U,,PER,23.5674195756,,,209110,,Q,Agustin Maria Gascia,U,,ARG,,,,3-6 6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
12190,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,015,200030,,IR  ,Facundo Juarez,R,,ARG,21.8069815195,,,126178,,,Pedro Iamachkine,U,,PER,23.279945243,,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
12191,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,016,200116,2,,Camilo Ugo Carabelli,R,,ARG,20.076659822,458,19,209112,,,Rodrigo Nicolas Montes De Oca Murillo,U,,PER,,,,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,
12192,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,017,122425,,,Rafael Matos,U,,BRA,23.5208761123,,,202120,,,Rowland Phillips,U,,JAM,25.4729637235,,,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
12193,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,018,121264,8,,Oscar Jose Gutierrez,R,,BRA,26.2203969884,678,1,105849,,Q,Rodrigo Sanchez,U,,PER,27.819301848,,,6-3 5-7 6-1,3,R16,,,,,,,,,,,,,,,,,,,
12194,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,019,202103,,,Francisco Cerundolo,U,,ARG,20.9199178645,464,16,207681,,,Francisco Comesana,R,,ARG,18.7707049966,,,6-3 6-7(5) 6-1,3,R16,,,,,,,,,,,,,,,,,,,
12195,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,020,207130,,,Matias Soto,U,,CHI,20.2162902122,,,105578,6,,Cristian Rodriguez,R,,COL,29.0568104038,595,4,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
12196,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,021,126190,,,Nicolas Alvarez,R,,PER,23.099247091,534,9,207736,,,Arklon Huertas Del Pino,U,,PER,24.9965776865,,,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
12197,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,022,126663,4,,Juan Pablo Ficovich,R,,ARG,22.46954141,482,14,105944,,,Juan Sebastian Gomez,R,,COL,27.3593429158,,,6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,
12198,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,023,106252,,,Joao Pedro Sorgi,R,,BRA,25.7385352498,647,3,138485,,,Conner Huertas Del Pino,U,,PER,23.5674195756,,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
12199,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,024,200030,,IR  ,Facundo Juarez,R,,ARG,21.8069815195,,,200116,2,,Camilo Ugo Carabelli,R,,ARG,20.076659822,458,19,7-5 7-6(8),3,R16,,,,,,,,,,,,,,,,,,,
12200,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,025,121264,8,,Oscar Jose Gutierrez,R,,BRA,26.2203969884,678,1,122425,,,Rafael Matos,U,,BRA,23.5208761123,,,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,
12201,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,026,202103,,,Francisco Cerundolo,U,,ARG,20.9199178645,464,16,207130,,,Matias Soto,U,,CHI,20.2162902122,,,6-2 7-5,3,QF,,,,,,,,,,,,,,,,,,,
12202,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,027,126190,,,Nicolas Alvarez,R,,PER,23.099247091,534,9,126663,4,,Juan Pablo Ficovich,R,,ARG,22.46954141,482,14,1-6 6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,
12203,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,028,200030,,IR  ,Facundo Juarez,R,,ARG,21.8069815195,,,106252,,,Joao Pedro Sorgi,R,,BRA,25.7385352498,647,3,6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,
12204,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,029,202103,,,Francisco Cerundolo,U,,ARG,20.9199178645,464,16,121264,8,,Oscar Jose Gutierrez,R,,BRA,26.2203969884,678,1,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,
12205,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,030,126190,,,Nicolas Alvarez,R,,PER,23.099247091,534,9,200030,,IR  ,Facundo Juarez,R,,ARG,21.8069815195,,,6-1 6-3,3,SF,,,,,,,,,,,,,,,,,,,
12206,2019-M-ITF-PER-02A-2019,M25 Lima,Clay,32,S,20190715,031,202103,,,Francisco Cerundolo,U,,ARG,20.9199178645,464,16,126190,,,Nicolas Alvarez,R,,PER,23.099247091,534,9,6-2 6-1,3,F,,,,,,,,,,,,,,,,,,,
12207,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,001,200267,,,Zizou Bergs,R,,BEL,20.1724845996,466,64,207793,,Q,Alec Deckers,R,,NED,19.2580424367,1410,3,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,
12208,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,002,133603,,,Benjamin Dhoe,R,,BEL,22.9568788501,644,34,202161,,,Bart Stevens,R,,NED,21.5140314853,842,16,4-6 6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
12209,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,003,133841,,,Bart Van Den Berg,U,,NED,26.0287474333,1073,8,205776,,WC,Benoit Lanckohr,U,,BEL,24.7693360712,,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
12210,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,004,126107,6,,Michael Geerts,R,,BEL,24.5475701574,485,61,134833,,,Alexis Boureau,U,,FRA,23.2772073922,1424,3,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
12211,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,005,200323,,WC,Loic Cloes,R,,BEL,20.7255304586,1339,3,207411,,,Jesper De Jong,R,,NED,19.1786447639,608,37,6-1 7-6(10),3,R32,,,,,,,,,,,,,,,,,,,
12212,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,006,208214,,,Arnaud Bovy,L,,BEL,18.8802190281,768,21,207670,,Q,Tom Pisane,R,,BEL,18.8145106092,1107,7,7-5 0-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
12213,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,007,208069,,,Max Houkes,U,,NED,19.0882956879,983,10,206632,,Q,Tim Van Der Horst,U,,NED,23.8466803559,1489,2,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
12214,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,008,126723,8,,Denys Klok,U,,UKR,21.1937029432,552,46,126629,,,Vladimir Korolev,U,,RUS,23.9123887748,914,13,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
12215,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,009,144821,,,Genaro Alberto Olivieri,U,,ARG,21.0020533881,510,55,134205,,,Alec Adamson,U,,USA,24.9308692676,754,23,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
12216,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,010,202148,,,Michiel De Krom,U,,NED,21.106091718,774,21,208178,,,Samuel Brosset,U,,FRA,21.5550992471,808,18,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
12217,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,011,105726,,WC,Yannik Reuter,R,,BEL,28.4161533196,,,209084,,,Theo Vandeweghe,R,,BEL,,,,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
12218,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,012,200572,3,,Nick Hardt,U,,DOM,18.8720054757,558,44,207412,,,Sidane Pontjodikromo,U,,NED,18.7789185489,887,14,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
12219,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,013,202247,,,Simon Beaupain,U,,BEL,20.2162902122,1071,8,105559,,,Jonathan Eysseric,L,180,FRA,29.1909650924,1139,6,5-7 4-1 RET,3,R32,,,,,,,,,,,,,,,,,,,
12220,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,014,207893,,Q,Daniel De Jonge,U,,NED,19.9671457906,1145,6,133844,,,Guy Den Heijer,U,,NED,22.3490759754,1172,6,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
12221,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,015,206904,,JR   ,Gauthier Onclin,U,,BEL,18.4366872005,1862,1,200616,,,Shinnosuke Hiramatsu,U,,JPN,22.8145106092,1792,1,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,
12222,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,016,106380,2,,Gonzalo Villanueva,R,,ARG,24.5585215606,398,86,105986,,,Colin Van Beem,U,,NED,27.2689938398,799,18,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
12223,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,017,133603,,,Benjamin Dhoe,R,,BEL,22.9568788501,644,34,200267,,,Zizou Bergs,R,,BEL,20.1724845996,466,64,7-6(5) 3-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,
12224,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,018,126107,6,,Michael Geerts,R,,BEL,24.5475701574,485,61,133841,,,Bart Van Den Berg,U,,NED,26.0287474333,1073,8,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
12225,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,019,200323,,WC,Loic Cloes,R,,BEL,20.7255304586,1339,3,208214,,,Arnaud Bovy,L,,BEL,18.8802190281,768,21,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,
12226,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,020,126723,8,,Denys Klok,U,,UKR,21.1937029432,552,46,208069,,,Max Houkes,U,,NED,19.0882956879,983,10,6-1 2-1 RET,3,R16,,,,,,,,,,,,,,,,,,,
12227,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,021,144821,,,Genaro Alberto Olivieri,U,,ARG,21.0020533881,510,55,202148,,,Michiel De Krom,U,,NED,21.106091718,774,21,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
12228,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,022,200572,3,,Nick Hardt,U,,DOM,18.8720054757,558,44,105726,,WC,Yannik Reuter,R,,BEL,28.4161533196,,,6-2 2-6 6-0,3,R16,,,,,,,,,,,,,,,,,,,
12229,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,023,207893,,Q,Daniel De Jonge,U,,NED,19.9671457906,1145,6,202247,,,Simon Beaupain,U,,BEL,20.2162902122,1071,8,3-6 6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
12230,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,024,106380,2,,Gonzalo Villanueva,R,,ARG,24.5585215606,398,86,206904,,JR   ,Gauthier Onclin,U,,BEL,18.4366872005,1862,1,5-7 6-2 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,
12231,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,025,126107,6,,Michael Geerts,R,,BEL,24.5475701574,485,61,133603,,,Benjamin Dhoe,R,,BEL,22.9568788501,644,34,6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,
12232,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,026,126723,8,,Denys Klok,U,,UKR,21.1937029432,552,46,200323,,WC,Loic Cloes,R,,BEL,20.7255304586,1339,3,7-6(5) 5-7 6-4,3,QF,,,,,,,,,,,,,,,,,,,
12233,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,027,144821,,,Genaro Alberto Olivieri,U,,ARG,21.0020533881,510,55,200572,3,,Nick Hardt,U,,DOM,18.8720054757,558,44,6-7(3) 6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,
12234,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,028,106380,2,,Gonzalo Villanueva,R,,ARG,24.5585215606,398,86,207893,,Q,Daniel De Jonge,U,,NED,19.9671457906,1145,6,4-6 6-1 6-0,3,QF,,,,,,,,,,,,,,,,,,,
12235,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,029,126107,6,,Michael Geerts,R,,BEL,24.5475701574,485,61,126723,8,,Denys Klok,U,,UKR,21.1937029432,552,46,7-5 6-1,3,SF,,,,,,,,,,,,,,,,,,,
12236,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,030,106380,2,,Gonzalo Villanueva,R,,ARG,24.5585215606,398,86,144821,,,Genaro Alberto Olivieri,U,,ARG,21.0020533881,510,55,6-2 7-6(4),3,SF,,,,,,,,,,,,,,,,,,,
12237,2019-M-ITF-BEL-05A-2019,M15 Eupen,Clay,32,S,20190805,031,106380,2,,Gonzalo Villanueva,R,,ARG,24.5585215606,398,86,126107,6,,Michael Geerts,R,,BEL,24.5475701574,485,61,6-4 6-1,3,F,,,,,,,,,,,,,,,,,,,
12238,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,001,144701,,,Mathieu Perchicot,U,,FRA,26.9733059548,437,73,134205,,,Alec Adamson,U,,USA,24.9691991786,747,23,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
12239,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,002,105986,,,Colin Van Beem,U,,NED,27.3073237509,796,18,208147,,,Alexandre Aubriot,R,,FRA,20.2026009582,1610,1,6-4 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
12240,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,003,202158,,,Nicolas Uryson,U,,ARG,26.1574264203,1421,3,208168,,,Nicolas Tepmahc,U,,FRA,18.2395619439,1308,4,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
12241,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,004,200518,5,,Constantin Schmitz,R,,GER,24.2381930185,603,38,207670,,,Tom Pisane,R,,BEL,18.8528405202,1064,8,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
12242,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,005,144787,,,Gabriel Petit,R,,FRA,23.9917864476,534,49,209084,,WC,Theo Vandeweghe,R,,BEL,,,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
12243,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,006,133841,,,Bart Van Den Berg,U,,NED,26.0670773443,1033,9,207592,,,Martin Van Der Meerschen,U,,BEL,19.1786447639,1026,9,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
12244,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,007,209215,,,Nicolas Demeroutis,U,,BEL,,,,137762,,Q,Lasse Muscheites,R,,GER,23.3155373032,1610,1,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
12245,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,008,123785,,,Clement Geens,R,,BEL,23.4387405886,930,12,134794,7,,Alexis Gautier,U,,FRA,22.3655030801,708,26,3-6 7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
12246,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,009,133471,,,Alejo Vilaro,U,,ARG,23.8959616701,1169,6,134384,,,Sebastian Prechtel,U,,GER,23.2635181383,739,23,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
12247,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,010,206489,,Q,Paul Valsecchi,U,,FRA,21.9958932238,1902,1,209216,,,Olivier Rojas,U,,BEL,,,,5-7 6-3 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,
12248,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,011,208069,,,Max Houkes,U,,NED,19.1266255989,857,15,201970,,,Glenn Smits,U,,NED,28.8186173854,1701,1,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
12249,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,012,208214,,,Arnaud Bovy,L,,BEL,18.9185489391,788,19,126107,3,,Michael Geerts,R,,BEL,24.5859000684,458,67,6-2 1-0 RET,3,R32,,,,,,,,,,,,,,,,,,,
12250,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,013,132165,,Q,Luis Humberto Lopez,U,,MEX,22.0643394935,1902,1,133603,,,Benjamin Dhoe,R,,BEL,22.9952087611,637,35,6-3 3-6 7-6(0),3,R32,,,,,,,,,,,,,,,,,,,
12251,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,014,202247,,,Simon Beaupain,U,,BEL,20.2546201232,1073,8,134833,,,Alexis Boureau,U,,FRA,23.3155373032,1587,2,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
12252,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,015,105726,,,Yannik Reuter,R,,BEL,28.4544832307,1701,1,122520,,,Paul Cayre,U,,FRA,24.3148528405,858,15,7-6(4) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
12253,2019-M-ITF-BEL-06A-2019,M15 Lambermont,Clay,32,S,20190819,016,200385,2,,Dan Added,U,,FRA,20.3504449008,450,69,207883,,,Guillaume Dermiens,U,,BEL,19.9561943874,,,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
